M20C,B20C,M25C,B25C,M30C,B30C,M35C,B35C,M40C,B40C,M45C,B45C,M50C,B50C,M55C,B55C,M60C,B60C,M65C,B65C,M70C,B70C,M75C,B75C,M80C,B80C,M85C,B85C,M90C,B90C,M95C,B95C,M100C,B100C,M105C,B105C,M110C,B110C,M115C,B115C,M120C,B120C,M125C,B125C,M130C,B130C,M135C,B135C
-18.0237,-1236.66,-17.848,-1236.65,-17.4555,-1236.66,-16.4961,-1236.69,-15.3802,-1236.66,-14.5536,-1236.62,-13.4051,-1236.64,-12.0883,-1236.61,-10.8215,-1236.61,-9.13724,-1237.04,-7.57833,-1236.74,-7.00165,-1236.7,-5.73146,-1236.68,-4.65276,-1236.67,-3.41625,-1236.65,-2.9666,-1236.63,-2.38671,-1236.63,-1.93511,-1236.61,-1.56827,-1236.6,-1.31442,-1236.58,-1.10548,-1236.57,-0.912345,-1236.59,-0.787873,-1236.6,-0.677788,-1236.6
-18.0239,-1237.91,-17.8484,-1237.89,-17.4567,-1237.89,-16.4979,-1237.92,-15.3803,-1237.88,-14.5556,-1237.85,-13.4076,-1237.87,-12.0896,-1237.85,-10.823,-1237.84,-9.13892,-1238.29,-7.58146,-1237.98,-7.00475,-1237.94,-5.7342,-1237.92,-4.6576,-1237.93,-3.41842,-1237.9,-2.96944,-1237.86,-2.39021,-1237.88,-1.93652,-1237.86,-1.57061,-1237.83,-1.31609,-1237.82,-1.10703,-1237.81,-0.912863,-1237.84,-0.78938,-1237.85,-0.678435,-1237.83
-18.0241,-1239.16,-17.849,-1239.15,-17.4613,-1239.13,-16.4996,-1239.18,-15.3817,-1239.15,-14.5588,-1239.09,-13.4106,-1239.13,-12.093,-1239.1,-10.8244,-1239.1,-9.13988,-1239.55,-7.58415,-1239.24,-7.00641,-1239.21,-5.73682,-1239.18,-4.66086,-1239.18,-3.41922,-1239.15,-2.96978,-1239.12,-2.39415,-1239.11,-1.9378,-1239.11,-1.57249,-1239.09,-1.31715,-1239.09,-1.10814,-1239.06,-0.914375,-1239.1,-0.790134,-1239.09,-0.679107,-1239.1
-18.0239,-1240.39,-17.849,-1240.39,-17.4611,-1240.38,-16.5016,-1240.43,-15.3822,-1240.38,-14.5613,-1240.36,-13.4183,-1240.37,-12.0964,-1240.36,-10.8258,-1240.35,-9.14098,-1240.78,-7.58683,-1240.48,-7.00831,-1240.44,-5.73984,-1240.44,-4.66206,-1240.43,-3.42246,-1240.4,-2.97214,-1240.37,-2.39608,-1240.35,-1.93754,-1240.35,-1.57337,-1240.34,-1.31798,-1240.33,-1.10973,-1240.31,-0.915592,-1240.35,-0.790961,-1240.33,-0.679761,-1240.34
-18.0243,-1241.65,-17.8493,-1241.64,-17.4565,-1241.62,-16.5039,-1241.67,-15.3847,-1241.64,-14.5624,-1241.59,-13.4288,-1241.64,-12.098,-1241.62,-10.8287,-1241.6,-9.14363,-1242.04,-7.58969,-1241.73,-7.01135,-1241.71,-5.74256,-1241.68,-4.66448,-1241.68,-3.42456,-1241.66,-2.97538,-1241.63,-2.39515,-1241.62,-1.93959,-1241.6,-1.57501,-1241.59,-1.3194,-1241.57,-1.11131,-1241.57,-0.915199,-1241.58,-0.790751,-1241.59,-0.680438,-1241.58
-18.0248,-1242.88,-17.8498,-1242.88,-17.4569,-1242.87,-16.5068,-1242.93,-15.3871,-1242.88,-14.5634,-1242.85,-13.4248,-1242.86,-12.0997,-1242.86,-10.8317,-1242.84,-9.14503,-1243.29,-7.59311,-1242.98,-7.01505,-1242.95,-5.74538,-1242.92,-4.66835,-1242.92,-3.42717,-1242.9,-2.97817,-1242.87,-2.39962,-1242.85,-1.94188,-1242.85,-1.57576,-1242.83,-1.31996,-1242.82,-1.11246,-1242.81,-0.915703,-1242.83,-0.791607,-1242.83,-0.681258,-1242.83
-18.0247,-1244.16,-17.8505,-1244.14,-17.4646,-1244.14,-16.5108,-1244.21,-15.3864,-1244.15,-14.5632,-1244.11,-13.4264,-1244.15,-12.1012,-1244.13,-10.8359,-1244.12,-9.14559,-1244.56,-7.59653,-1244.25,-7.02105,-1244.22,-5.74746,-1244.19,-4.66831,-1244.19,-3.42857,-1244.17,-2.98054,-1244.14,-2.40148,-1244.12,-1.94365,-1244.14,-1.57623,-1244.11,-1.33042,-1244.1,-1.11369,-1244.08,-0.916465,-1244.1,-0.792533,-1244.11,-0.687099,-1244.09
-18.0252,-1245.38,-17.8512,-1245.36,-17.4684,-1245.37,-16.5147,-1245.43,-15.388,-1245.39,-14.5666,-1245.34,-13.4265,-1245.36,-12.1023,-1245.35,-10.8361,-1245.34,-9.14788,-1245.78,-7.59856,-1245.48,-7.01986,-1245.44,-5.75053,-1245.43,-4.67117,-1245.42,-3.42952,-1245.39,-2.98434,-1245.37,-2.40283,-1245.34,-1.94497,-1245.35,-1.57788,-1245.33,-1.32466,-1245.32,-1.11443,-1245.31,-0.917242,-1245.32,-0.793903,-1245.34,-0.683962,-1245.34
-18.0258,-1246.63,-17.8519,-1246.62,-17.4677,-1246.61,-16.5171,-1246.67,-15.3889,-1246.61,-14.5694,-1246.59,-13.4289,-1246.61,-12.1047,-1246.6,-10.8371,-1246.59,-9.15136,-1247.02,-7.59997,-1246.72,-7.02349,-1246.68,-5.75339,-1246.66,-4.67337,-1246.66,-3.432,-1246.65,-2.98556,-1246.62,-2.4039,-1246.58,-1.94915,-1246.59,-1.57948,-1246.58,-1.32445,-1246.56,-1.1161,-1246.55,-0.918515,-1246.57,-0.794071,-1246.59,-0.683333,-1246.58
-18.0259,-1247.87,-17.8526,-1247.86,-17.4657,-1247.85,-16.5187,-1247.9,-15.3895,-1247.87,-14.5712,-1247.83,-13.4308,-1247.86,-12.1069,-1247.83,-10.8413,-1247.82,-9.15463,-1248.28,-7.60196,-1247.96,-7.02525,-1247.92,-5.75519,-1247.92,-4.67577,-1247.9,-3.43462,-1247.88,-2.98856,-1247.86,-2.40668,-1247.83,-1.95063,-1247.83,-1.58183,-1247.81,-1.32515,-1247.8,-1.11671,-1247.79,-0.919616,-1247.82,-0.795062,-1247.81,-0.683922,-1247.81
-18.0265,-1249.13,-17.8533,-1249.13,-17.4669,-1249.12,-16.5205,-1249.17,-15.3895,-1249.13,-14.5728,-1249.08,-13.4318,-1249.12,-12.1202,-1249.1,-10.8459,-1249.09,-9.15797,-1249.52,-7.60493,-1249.22,-7.02793,-1249.19,-5.75839,-1249.16,-4.67782,-1249.16,-3.43688,-1249.14,-2.9901,-1249.12,-2.40852,-1249.09,-1.94979,-1249.1,-1.58331,-1249.08,-1.32689,-1249.07,-1.11829,-1249.06,-0.920736,-1249.08,-0.794961,-1249.09,-0.68527,-1249.07
-18.0267,-1250.38,-17.8541,-1250.37,-17.4757,-1250.36,-16.5215,-1250.4,-15.389,-1250.36,-14.5749,-1250.33,-13.432,-1250.34,-12.1418,-1250.34,-10.8532,-1250.32,-9.15935,-1250.77,-7.60697,-1250.47,-7.03191,-1250.43,-5.76103,-1250.41,-4.67885,-1250.41,-3.43812,-1250.38,-2.99035,-1250.36,-2.40979,-1250.34,-1.95066,-1250.34,-1.58354,-1250.32,-1.32694,-1250.31,-1.11904,-1250.3,-0.921165,-1250.32,-0.794571,-1250.32,-0.685147,-1250.31
-18.0273,-1251.62,-17.8545,-1251.59,-17.4821,-1251.59,-16.5225,-1251.62,-15.3903,-1251.59,-14.5765,-1251.57,-13.4367,-1251.59,-12.1433,-1251.57,-10.8511,-1251.57,-9.16157,-1252,-7.60918,-1251.69,-7.03401,-1251.66,-5.7628,-1251.64,-4.68229,-1251.64,-3.4409,-1251.61,-2.9937,-1251.59,-2.41243,-1251.57,-1.95292,-1251.57,-1.58518,-1251.54,-1.32792,-1251.54,-1.11993,-1251.54,-0.922697,-1251.55,-0.797405,-1251.55,-0.686029,-1251.55
-18.029,-1252.85,-17.8548,-1252.84,-17.4873,-1252.83,-16.5246,-1252.86,-15.3923,-1252.82,-14.5789,-1252.8,-13.4402,-1252.82,-12.1436,-1252.81,-10.8497,-1252.8,-9.16399,-1253.25,-7.6115,-1252.94,-7.03665,-1252.89,-5.76548,-1252.88,-4.68579,-1252.88,-3.44364,-1252.85,-2.99653,-1252.82,-2.41443,-1252.8,-1.95521,-1252.8,-1.58689,-1252.77,-1.32836,-1252.77,-1.1204,-1252.76,-0.924191,-1252.78,-0.797914,-1252.79,-0.68591,-1252.78
-18.0306,-1254.12,-17.855,-1254.09,-17.4906,-1254.08,-16.5289,-1254.12,-15.3964,-1254.08,-14.582,-1254.06,-13.4446,-1254.07,-12.1452,-1254.05,-10.8529,-1254.05,-9.1694,-1254.49,-7.61421,-1254.19,-7.03959,-1254.16,-5.76881,-1254.14,-4.68895,-1254.13,-3.44584,-1254.1,-2.99808,-1254.07,-2.41619,-1254.05,-1.95786,-1254.06,-1.58819,-1254.05,-1.32993,-1254.03,-1.1205,-1254.02,-0.922278,-1254.04,-0.799874,-1254.04,-0.687688,-1254.03
-18.0307,-1255.35,-17.8559,-1255.32,-17.4857,-1255.31,-16.5327,-1255.33,-15.3973,-1255.32,-14.5842,-1255.28,-13.4488,-1255.29,-12.1476,-1255.29,-10.8612,-1255.29,-9.17375,-1255.72,-7.61663,-1255.42,-7.04216,-1255.38,-5.771,-1255.36,-4.69157,-1255.35,-3.4473,-1255.33,-2.99971,-1255.31,-2.41776,-1255.28,-1.95914,-1255.28,-1.59032,-1255.26,-1.33109,-1255.25,-1.12233,-1255.24,-0.92526,-1255.26,-0.79972,-1255.27,-0.687784,-1255.28
-18.0323,-1256.59,-17.8565,-1256.59,-17.4889,-1256.57,-16.5359,-1256.58,-15.3982,-1256.55,-14.5857,-1256.53,-13.4527,-1256.55,-12.1479,-1256.53,-10.8702,-1256.52,-9.17494,-1256.95,-7.61909,-1256.66,-7.04416,-1256.63,-5.77318,-1256.59,-4.69392,-1256.61,-3.45058,-1256.58,-3.00233,-1256.56,-2.42065,-1256.52,-1.96145,-1256.53,-1.59218,-1256.52,-1.33258,-1256.5,-1.12465,-1256.48,-0.92684,-1256.52,-0.799565,-1256.52,-0.688946,-1256.51
-18.0322,-1257.83,-17.8566,-1257.83,-17.4923,-1257.82,-16.5368,-1257.83,-15.3981,-1257.8,-14.5875,-1257.77,-13.4521,-1257.78,-12.1469,-1257.79,-10.8703,-1257.77,-9.17696,-1258.22,-7.62155,-1257.91,-7.04511,-1257.87,-5.77638,-1257.85,-4.69789,-1257.85,-3.45341,-1257.82,-3.00451,-1257.79,-2.42061,-1257.78,-1.96238,-1257.77,-1.59218,-1257.76,-1.33315,-1257.74,-1.12544,-1257.75,-0.92702,-1257.76,-0.800239,-1257.77,-0.687115,-1257.76
-18.0319,-1259.09,-17.857,-1259.08,-17.495,-1259.07,-16.5399,-1259.08,-15.3992,-1259.06,-14.5897,-1259.05,-13.4609,-1259.06,-12.1472,-1259.03,-10.8723,-1259.03,-9.17963,-1259.46,-7.62513,-1259.16,-7.04762,-1259.13,-5.77883,-1259.1,-4.70065,-1259.11,-3.4559,-1259.08,-3.00631,-1259.06,-2.42376,-1259.03,-1.96438,-1259.04,-1.59372,-1259.02,-1.3354,-1259.01,-1.12678,-1258.98,-0.927463,-1259.01,-0.80045,-1259.01,-0.689535,-1259.02
-18.0326,-1260.34,-17.8567,-1260.32,-17.4935,-1260.32,-16.5437,-1260.31,-15.401,-1260.29,-14.5912,-1260.27,-13.4602,-1260.3,-12.1488,-1260.27,-10.8786,-1260.26,-9.18166,-1260.72,-7.62764,-1260.41,-7.05071,-1260.37,-5.78192,-1260.34,-4.70362,-1260.35,-3.45765,-1260.32,-3.00885,-1260.29,-2.42631,-1260.26,-1.96597,-1260.27,-1.59394,-1260.25,-1.33678,-1260.25,-1.12809,-1260.22,-0.929093,-1260.25,-0.801203,-1260.26,-0.692037,-1260.26
-18.0339,-1261.59,-17.8566,-1261.59,-17.4916,-1261.57,-16.5461,-1261.57,-15.4028,-1261.56,-14.5922,-1261.53,-13.4619,-1261.54,-12.1492,-1261.53,-10.8825,-1261.52,-9.1858,-1261.96,-7.63098,-1261.66,-7.05332,-1261.62,-5.78435,-1261.6,-4.7051,-1261.59,-3.46,-1261.56,-3.01107,-1261.54,-2.42818,-1261.53,-1.9673,-1261.53,-1.59655,-1261.51,-1.33815,-1261.49,-1.12897,-1261.48,-0.93145,-1261.51,-0.802313,-1261.51,-0.692114,-1261.51
-18.0342,-1262.86,-17.8569,-1262.85,-17.4926,-1262.83,-16.5502,-1262.84,-15.4045,-1262.81,-14.5949,-1262.78,-13.4608,-1262.81,-12.1501,-1262.79,-10.8852,-1262.79,-9.18868,-1263.25,-7.63378,-1262.93,-7.05395,-1262.91,-5.78709,-1262.86,-4.70865,-1262.88,-3.46227,-1262.84,-3.01182,-1262.81,-2.42991,-1262.78,-1.96947,-1262.8,-1.59784,-1262.79,-1.3389,-1262.77,-1.13085,-1262.76,-0.93153,-1262.77,-0.801382,-1262.78,-0.692898,-1262.77
-18.0346,-1264.1,-17.8578,-1264.09,-17.4956,-1264.08,-16.5531,-1264.07,-15.4065,-1264.07,-14.5962,-1264.04,-13.4596,-1264.05,-12.1515,-1264.03,-10.885,-1264.01,-9.19103,-1264.46,-7.63564,-1264.16,-7.0586,-1264.13,-5.7893,-1264.1,-4.71099,-1264.1,-3.46373,-1264.09,-3.01657,-1264.07,-2.43071,-1264.03,-1.9707,-1264.04,-1.59934,-1264.03,-1.34078,-1264.01,-1.13147,-1263.99,-0.932324,-1264.02,-0.804352,-1264.02,-0.694046,-1264.02
-18.0344,-1265.33,-17.8585,-1265.32,-17.4995,-1265.33,-16.5582,-1265.31,-15.4087,-1265.29,-14.5987,-1265.27,-13.4622,-1265.29,-12.1508,-1265.27,-10.8848,-1265.25,-9.19266,-1265.7,-7.63785,-1265.39,-7.06185,-1265.35,-5.79192,-1265.34,-4.71269,-1265.33,-3.46675,-1265.3,-3.01915,-1265.29,-2.43215,-1265.26,-1.97217,-1265.26,-1.60054,-1265.25,-1.3422,-1265.23,-1.13236,-1265.22,-0.933445,-1265.24,-0.805399,-1265.25,-0.693848,-1265.24
-18.0349,-1266.55,-17.8596,-1266.54,-17.5059,-1266.55,-16.5599,-1266.54,-15.4114,-1266.52,-14.601,-1266.49,-13.4642,-1266.52,-12.1515,-1266.49,-10.8863,-1266.5,-9.19735,-1266.92,-7.64047,-1266.63,-7.06498,-1266.59,-5.79342,-1266.57,-4.71423,-1266.57,-3.46981,-1266.55,-3.02032,-1266.52,-2.43394,-1266.49,-1.97351,-1266.51,-1.60268,-1266.49,-1.34384,-1266.47,-1.13281,-1266.46,-0.933456,-1266.49,-0.807617,-1266.49,-0.694492,-1266.48
-18.0363,-1267.81,-17.8606,-1267.78,-17.514,-1267.8,-16.5599,-1267.78,-15.4159,-1267.77,-14.6023,-1267.75,-13.4658,-1267.78,-12.1533,-1267.75,-10.8865,-1267.73,-9.19975,-1268.19,-7.64297,-1267.88,-7.06746,-1267.84,-5.79633,-1267.83,-4.71766,-1267.81,-3.47205,-1267.8,-3.02248,-1267.77,-2.43644,-1267.74,-1.97522,-1267.76,-1.60411,-1267.73,-1.34452,-1267.71,-1.13389,-1267.71,-0.934133,-1267.73,-0.808079,-1267.73,-0.696181,-1267.73
-18.0359,-1269.06,-17.8618,-1269.04,-17.5293,-1269.04,-16.5621,-1269.05,-15.4194,-1269.03,-14.6067,-1268.99,-13.4712,-1269.01,-12.1548,-1268.99,-10.8879,-1268.98,-9.20694,-1269.42,-7.64561,-1269.12,-7.07118,-1269.08,-5.79982,-1269.06,-4.71952,-1269.05,-3.47386,-1269.05,-3.02465,-1269.01,-2.43854,-1268.98,-1.97678,-1269.01,-1.60595,-1268.97,-1.34432,-1268.96,-1.13386,-1268.94,-0.935351,-1268.97,-0.80928,-1268.98,-0.696648,-1268.98
-18.0355,-1270.3,-17.8628,-1270.3,-17.5418,-1270.28,-16.564,-1270.28,-15.4211,-1270.27,-14.6086,-1270.23,-13.4734,-1270.24,-12.1567,-1270.24,-10.8862,-1270.22,-9.21142,-1270.67,-7.64779,-1270.36,-7.07301,-1270.32,-5.80319,-1270.31,-4.72168,-1270.3,-3.47632,-1270.3,-3.02624,-1270.26,-2.44035,-1270.23,-1.97806,-1270.24,-1.60714,-1270.21,-1.34587,-1270.19,-1.13434,-1270.19,-0.935905,-1270.21,-0.809635,-1270.21,-0.697039,-1270.21
-18.0355,-1271.53,-17.8632,-1271.53,-17.5384,-1271.53,-16.5665,-1271.53,-15.4227,-1271.52,-14.6092,-1271.48,-13.4716,-1271.48,-12.1583,-1271.49,-10.8864,-1271.47,-9.21791,-1271.92,-7.65005,-1271.61,-7.07618,-1271.57,-5.806,-1271.55,-4.72519,-1271.55,-3.47963,-1271.53,-3.02946,-1271.5,-2.44185,-1271.47,-1.98076,-1271.49,-1.60758,-1271.46,-1.34725,-1271.44,-1.13606,-1271.43,-0.936992,-1271.47,-0.810021,-1271.47,-0.698329,-1271.45
-18.0363,-1272.8,-17.8638,-1272.79,-17.5322,-1272.79,-16.5678,-1272.81,-15.4246,-1272.78,-14.6103,-1272.73,-13.4722,-1272.76,-12.1606,-1272.73,-10.8897,-1272.73,-9.2292,-1273.17,-7.65246,-1272.87,-7.08007,-1272.85,-5.80816,-1272.81,-4.72721,-1272.81,-3.47968,-1272.77,-3.03074,-1272.74,-2.44382,-1272.72,-1.98188,-1272.74,-1.6089,-1272.73,-1.34931,-1272.72,-1.13781,-1272.69,-0.937887,-1272.72,-0.811162,-1272.71,-0.698831,-1272.71
-18.037,-1274.04,-17.8655,-1274.02,-17.5295,-1274.02,-16.5691,-1274.02,-15.4249,-1273.99,-14.612,-1273.98,-13.4751,-1273.98,-12.1613,-1273.97,-10.8906,-1273.97,-9.23278,-1274.4,-7.65458,-1274.1,-7.08297,-1274.06,-5.81125,-1274.04,-4.72821,-1274.05,-3.48369,-1274.02,-3.03303,-1273.98,-2.44571,-1273.97,-1.98339,-1273.97,-1.6105,-1273.95,-1.34993,-1273.94,-1.1393,-1273.92,-0.938502,-1273.95,-0.811835,-1273.95,-0.699777,-1273.93
-18.0377,-1275.27,-17.8667,-1275.26,-17.5286,-1275.25,-16.5693,-1275.25,-15.427,-1275.23,-14.6154,-1275.19,-13.4754,-1275.22,-12.1621,-1275.2,-10.892,-1275.2,-9.23414,-1275.63,-7.6573,-1275.34,-7.0853,-1275.3,-5.81134,-1275.28,-4.7318,-1275.29,-3.48603,-1275.26,-3.03553,-1275.23,-2.44925,-1275.21,-1.98533,-1275.21,-1.61251,-1275.19,-1.35126,-1275.18,-1.14004,-1275.17,-0.938867,-1275.2,-0.812503,-1275.21,-0.699632,-1275.18
-18.0385,-1276.51,-17.867,-1276.49,-17.5277,-1276.5,-16.5714,-1276.51,-15.4306,-1276.48,-14.6159,-1276.44,-13.478,-1276.47,-12.1625,-1276.45,-10.8929,-1276.44,-9.23744,-1276.89,-7.6605,-1276.58,-7.08809,-1276.55,-5.81592,-1276.52,-4.73527,-1276.53,-3.48752,-1276.49,-3.03669,-1276.47,-2.4508,-1276.45,-1.98822,-1276.45,-1.61491,-1276.43,-1.35311,-1276.42,-1.14049,-1276.41,-0.939788,-1276.44,-0.813571,-1276.44,-0.700899,-1276.42
-18.04,-1277.77,-17.8668,-1277.77,-17.5269,-1277.74,-16.5745,-1277.77,-15.4325,-1277.74,-14.6178,-1277.7,-13.4802,-1277.71,-12.1648,-1277.7,-10.8948,-1277.7,-9.24309,-1278.15,-7.66291,-1277.84,-7.08965,-1277.8,-5.81785,-1277.78,-4.73847,-1277.78,-3.49113,-1277.75,-3.03939,-1277.72,-2.45227,-1277.7,-1.99003,-1277.7,-1.61539,-1277.69,-1.35327,-1277.68,-1.14189,-1277.66,-0.94029,-1277.7,-0.813146,-1277.68,-0.700645,-1277.68
-18.0399,-1279.01,-17.8667,-1279,-17.5269,-1278.99,-16.5785,-1279.03,-15.4327,-1278.98,-14.6213,-1278.95,-13.4837,-1278.96,-12.1674,-1278.94,-10.8966,-1278.95,-9.24306,-1279.38,-7.66642,-1279.08,-7.09336,-1279.05,-5.82065,-1279.03,-4.74184,-1279.03,-3.49338,-1278.99,-3.04188,-1278.98,-2.45356,-1278.94,-1.99115,-1278.95,-1.61646,-1278.93,-1.35456,-1278.92,-1.14276,-1278.91,-0.941548,-1278.93,-0.8149,-1278.94,-0.700368,-1278.92
-18.0396,-1280.26,-17.8681,-1280.26,-17.5281,-1280.23,-16.5809,-1280.26,-15.4323,-1280.23,-14.6212,-1280.19,-13.4915,-1280.22,-12.1684,-1280.2,-10.8978,-1280.19,-9.24386,-1280.63,-7.66898,-1280.33,-7.09641,-1280.29,-5.82354,-1280.28,-4.7432,-1280.28,-3.49478,-1280.25,-3.04347,-1280.21,-2.45568,-1280.19,-1.99246,-1280.2,-1.61782,-1280.17,-1.35661,-1280.17,-1.14351,-1280.16,-0.94225,-1280.19,-0.815791,-1280.18,-0.7017,-1280.19
-18.0408,-1281.52,-17.8693,-1281.51,-17.5282,-1281.49,-16.5823,-1281.53,-15.4324,-1281.48,-14.6223,-1281.45,-13.494,-1281.47,-12.1691,-1281.46,-10.8995,-1281.44,-9.24454,-1281.9,-7.67224,-1281.59,-7.09882,-1281.55,-5.82555,-1281.53,-4.74641,-1281.52,-3.4961,-1281.5,-3.04438,-1281.47,-2.45751,-1281.44,-1.99359,-1281.45,-1.61967,-1281.44,-1.35711,-1281.42,-1.14567,-1281.4,-0.943066,-1281.44,-0.815716,-1281.45,-0.701633,-1281.43
-18.041,-1282.77,-17.8698,-1282.75,-17.5283,-1282.74,-16.5841,-1282.79,-15.4324,-1282.74,-14.6238,-1282.7,-13.4917,-1282.73,-12.1713,-1282.69,-10.9045,-1282.71,-9.2432,-1283.14,-7.67557,-1282.83,-7.09911,-1282.82,-5.82874,-1282.78,-4.74883,-1282.8,-3.49674,-1282.75,-3.04594,-1282.74,-2.45948,-1282.71,-1.99339,-1282.72,-1.62055,-1282.69,-1.35944,-1282.69,-1.14675,-1282.68,-0.944807,-1282.71,-0.815997,-1282.7,-0.703582,-1282.69
-18.0416,-1284.01,-17.8699,-1283.99,-17.5265,-1283.97,-16.5859,-1284.02,-15.4338,-1283.97,-14.6283,-1283.94,-13.4924,-1283.96,-12.1721,-1283.95,-10.9086,-1283.94,-9.24209,-1284.39,-7.67736,-1284.08,-7.1025,-1284.04,-5.83151,-1284.01,-4.75143,-1284.01,-3.50051,-1283.99,-3.04839,-1283.97,-2.46184,-1283.95,-1.99599,-1283.95,-1.62188,-1283.92,-1.35994,-1283.92,-1.14728,-1283.9,-0.945137,-1283.93,-0.817441,-1283.94,-0.704452,-1283.92
-18.0422,-1285.23,-17.8708,-1285.23,-17.5278,-1285.2,-16.5861,-1285.25,-15.4352,-1285.22,-14.628,-1285.19,-13.4907,-1285.2,-12.1736,-1285.21,-10.9074,-1285.18,-9.24315,-1285.62,-7.67969,-1285.31,-7.104,-1285.27,-5.83443,-1285.25,-4.75424,-1285.26,-3.50344,-1285.23,-3.05029,-1285.21,-2.46337,-1285.19,-1.99763,-1285.19,-1.62205,-1285.16,-1.36069,-1285.15,-1.14882,-1285.15,-0.944993,-1285.17,-0.817258,-1285.17,-0.705943,-1285.16
-18.0424,-1286.48,-17.8713,-1286.46,-17.526,-1286.46,-16.5881,-1286.5,-15.4359,-1286.46,-14.6319,-1286.42,-13.4909,-1286.44,-12.1778,-1286.44,-10.9112,-1286.42,-9.24586,-1286.87,-7.68163,-1286.57,-7.1048,-1286.53,-5.83665,-1286.5,-4.75594,-1286.5,-3.50525,-1286.47,-3.05282,-1286.46,-2.46504,-1286.43,-1.99916,-1286.44,-1.62424,-1286.4,-1.36271,-1286.39,-1.15108,-1286.39,-0.946776,-1286.4,-0.819124,-1286.42,-0.706015,-1286.4
-18.0413,-1287.72,-17.8715,-1287.71,-17.522,-1287.7,-16.5948,-1287.77,-15.4376,-1287.71,-14.6338,-1287.68,-13.4899,-1287.7,-12.179,-1287.69,-10.9195,-1287.67,-9.24727,-1288.1,-7.68338,-1287.8,-7.10929,-1287.78,-5.83931,-1287.74,-4.75739,-1287.75,-3.50714,-1287.73,-3.05481,-1287.7,-2.46744,-1287.67,-2.0008,-1287.69,-1.62515,-1287.66,-1.3638,-1287.65,-1.15115,-1287.64,-0.94724,-1287.66,-0.820095,-1287.67,-0.706326,-1287.65
-18.0405,-1288.96,-17.8719,-1288.96,-17.5217,-1288.95,-16.6002,-1289,-15.439,-1288.95,-14.634,-1288.93,-13.492,-1288.94,-12.1792,-1288.93,-10.9258,-1288.91,-9.24927,-1289.36,-7.68612,-1289.05,-7.11129,-1289.02,-5.84196,-1289,-4.76051,-1288.99,-3.51053,-1288.97,-3.05694,-1288.94,-2.46917,-1288.9,-2.00297,-1288.94,-1.62641,-1288.91,-1.36464,-1288.89,-1.1514,-1288.88,-0.947137,-1288.91,-0.821378,-1288.91,-0.707149,-1288.9
-18.0406,-1290.21,-17.8716,-1290.21,-17.5242,-1290.19,-16.6032,-1290.26,-15.4421,-1290.21,-14.6364,-1290.18,-13.4941,-1290.2,-12.1813,-1290.17,-10.9273,-1290.17,-9.25178,-1290.62,-7.68835,-1290.32,-7.11512,-1290.28,-5.84446,-1290.24,-4.76309,-1290.25,-3.51293,-1290.23,-3.05938,-1290.21,-2.47143,-1290.18,-2.00494,-1290.18,-1.62787,-1290.16,-1.36555,-1290.15,-1.1526,-1290.14,-0.949114,-1290.16,-0.822027,-1290.17,-0.707708,-1290.16
-18.0401,-1291.49,-17.872,-1291.49,-17.5264,-1291.46,-16.6043,-1291.53,-15.4425,-1291.48,-14.6396,-1291.44,-13.497,-1291.47,-12.1854,-1291.45,-10.9269,-1291.44,-9.25172,-1291.9,-7.69042,-1291.59,-7.11887,-1291.57,-5.84797,-1291.52,-4.76588,-1291.53,-3.51462,-1291.49,-3.06135,-1291.48,-2.47321,-1291.45,-2.00768,-1291.47,-1.63872,-1291.44,-1.36658,-1291.44,-1.15322,-1291.41,-0.950573,-1291.44,-0.823139,-1291.44,-0.708487,-1291.42
-18.0411,-1292.75,-17.8727,-1292.72,-17.5285,-1292.72,-16.6038,-1292.78,-15.442,-1292.73,-14.6418,-1292.69,-13.4982,-1292.72,-12.1857,-1292.7,-10.93,-1292.68,-9.25396,-1293.14,-7.69254,-1292.83,-7.11875,-1292.8,-5.8506,-1292.77,-4.76778,-1292.77,-3.51647,-1292.74,-3.06507,-1292.72,-2.47474,-1292.69,-2.00936,-1292.71,-1.63492,-1292.67,-1.36765,-1292.67,-1.15486,-1292.66,-0.952382,-1292.69,-0.822743,-1292.69,-0.709463,-1292.67
-18.0417,-1293.97,-17.8732,-1293.96,-17.5325,-1293.97,-16.6033,-1294.01,-15.4427,-1293.97,-14.6435,-1293.94,-13.5002,-1293.96,-12.1878,-1293.94,-10.9289,-1293.92,-9.25565,-1294.38,-7.69707,-1294.08,-7.12378,-1294.03,-5.85308,-1294.01,-4.76976,-1294.01,-3.51837,-1293.98,-3.06602,-1293.95,-2.47627,-1293.93,-2.00846,-1293.94,-1.63419,-1293.94,-1.36821,-1293.92,-1.15423,-1293.89,-0.953045,-1293.93,-0.82395,-1293.93,-0.710278,-1293.91
-18.0419,-1295.22,-17.8739,-1295.21,-17.5357,-1295.21,-16.6058,-1295.24,-15.446,-1295.21,-14.645,-1295.17,-13.5096,-1295.2,-12.1908,-1295.17,-10.9297,-1295.17,-9.25731,-1295.61,-7.69858,-1295.31,-7.12565,-1295.28,-5.85634,-1295.25,-4.77228,-1295.25,-3.52106,-1295.23,-3.06613,-1295.2,-2.47927,-1295.17,-2.00963,-1295.18,-1.63466,-1295.15,-1.37082,-1295.16,-1.15506,-1295.15,-0.951936,-1295.17,-0.824618,-1295.17,-0.709611,-1295.17
